customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,location_change,new_payment_method,account_age_days,merchant_anomaly,amount_anomaly,is_fraud,attack_type
CUST_73625,4671.71,Bailey Inc,HEALTHCARE,GB,WALLET,4,37,0,0,339,0,0,0,LEGITIMATE
CUST_22537,2127.75,Holt Inc,FOOD,IN,WALLET,4,715,0,0,1524,0,0,0,LEGITIMATE
CUST_27332,602.11,Ellis-Moreno,TRAVEL,NG,UPI,1,898,0,0,143,0,0,0,LEGITIMATE
CUST_83708,9503.29,"Hill, Brady and Sanford",HEALTHCARE,US,DEBIT_CARD,12,2,1,1,663,1,1,1,ACCOUNT_TAKEOVER
CUST_76259,1509.52,Carlson LLC,OTHER,NG,UPI,3,966,0,0,691,1,0,1,MERCHANT_ANOMALY
CUST_26369,3523.27,"Davis, Humphrey and Montoya",ECOMMERCE,CN,WALLET,2,49,0,0,346,0,0,0,LEGITIMATE
CUST_71164,33668.04,Gray LLC,ENTERTAINMENT,NG,CREDIT_CARD,12,3,1,1,1399,1,1,1,MULTI_SIGNAL_ATTACK
CUST_20450,11646.61,"Hoffman, Phillips and Weaver",ECOMMERCE,CN,CREDIT_CARD,13,3,1,1,2148,1,1,1,MULTI_SIGNAL_ATTACK
CUST_43801,2120.08,"Vega, Shannon and Mora",ENTERTAINMENT,US,DEBIT_CARD,3,667,0,0,1246,0,0,0,LEGITIMATE
CUST_70612,7300.78,"Carr, Cain and Mason",TRAVEL,CN,WALLET,4,142,0,0,2155,0,0,0,LEGITIMATE
CUST_54244,5352.7,Boyer Ltd,ECOMMERCE,GB,WALLET,2,658,0,0,1693,0,0,0,LEGITIMATE
CUST_84888,3394.35,"Pierce, Foster and Jackson",ENTERTAINMENT,US,WALLET,2,330,0,0,222,0,0,0,LEGITIMATE
CUST_71721,4817.32,Dyer-Ward,GROCERY,CN,CREDIT_CARD,1,645,0,0,2410,0,0,0,LEGITIMATE
CUST_18626,1966.19,Miller-Robbins,OTHER,GB,DEBIT_CARD,2,445,0,0,1746,0,0,0,LEGITIMATE
CUST_60062,6156.611328754642,Ramirez and Sons,HEALTHCARE,US,UPI,11,452,0,0,596,0,0,1,VELOCITY_ABUSE
CUST_21079,957.43,"Baldwin, Harris and Miller",FOOD,IN,UPI,1,800,0,0,1129,0,0,0,LEGITIMATE
CUST_70308,4876.89,"Sullivan, Lee and Harrison",EDUCATION,US,UPI,3,461,0,0,785,0,0,0,LEGITIMATE
CUST_84917,1945.89,Kaiser Group,HEALTHCARE,IN,WALLET,2,252,0,0,82,1,0,1,MERCHANT_ANOMALY
CUST_79138,1133.42,Smith-Rowland,ENTERTAINMENT,CN,DEBIT_CARD,2,884,0,0,1147,0,0,0,LEGITIMATE
CUST_94853,4905.92,Wade-Lane,EDUCATION,NG,NET_BANKING,4,846,0,0,1353,0,0,0,LEGITIMATE
CUST_20802,584.87,Duke-Johnson,GROCERY,NG,DEBIT_CARD,2,789,1,0,1475,0,0,1,GEOGRAPHIC_ANOMALY
CUST_40969,2777.43,Weber-Wang,GROCERY,GB,CREDIT_CARD,1,618,0,0,1679,0,0,0,LEGITIMATE
CUST_14972,20474.65,Peters Inc,OTHER,CN,NET_BANKING,3,338,0,0,257,1,1,1,TRANSACTION_ANOMALY
CUST_42691,3713.82,Clements and Sons,ENTERTAINMENT,GB,CREDIT_CARD,2,157,0,0,1360,0,0,0,LEGITIMATE
CUST_62501,2673.65,Brown Group,TRAVEL,NG,CREDIT_CARD,3,860,0,0,2048,0,0,0,LEGITIMATE
CUST_45080,19271.58,Bell-Williams,ECOMMERCE,GB,UPI,15,1,1,1,2368,1,1,1,ACCOUNT_TAKEOVER
CUST_55450,4869.29,Jackson-Skinner,OTHER,NG,WALLET,2,284,0,0,744,0,0,0,LEGITIMATE
CUST_76970,5389.56,Diaz-Long,ECOMMERCE,US,CREDIT_CARD,3,284,0,0,433,0,0,0,LEGITIMATE
CUST_92453,2271.06,Ewing and Sons,TRAVEL,IN,DEBIT_CARD,2,186,0,0,882,0,0,0,LEGITIMATE
CUST_48419,2638.12,Johnson Inc,GROCERY,GB,WALLET,4,191,0,0,1978,0,0,0,LEGITIMATE
CUST_17204,1338.21,Ramirez-Williams,HEALTHCARE,US,CREDIT_CARD,1,158,0,0,1020,0,0,0,LEGITIMATE
CUST_42576,2589.07,"Thompson, Johnson and Ortiz",FOOD,GB,CREDIT_CARD,3,362,0,0,570,0,0,0,LEGITIMATE
CUST_80034,1609.69,Huffman-Parker,ENTERTAINMENT,IN,CREDIT_CARD,3,999,0,0,2072,0,0,0,LEGITIMATE
CUST_54680,2103.1,Harmon-Schaefer,FOOD,GB,CREDIT_CARD,3,906,0,0,1640,0,0,0,LEGITIMATE
CUST_21482,4381.6,Hughes PLC,ECOMMERCE,GB,WALLET,4,819,0,0,569,0,0,0,LEGITIMATE
CUST_77747,18334.52,"Delgado, Brown and Roman",FOOD,US,DEBIT_CARD,9,2,1,1,338,1,1,1,ACCOUNT_TAKEOVER
CUST_18962,2259.54,Chandler-Davila,HEALTHCARE,IN,NET_BANKING,4,154,0,0,1956,0,0,0,LEGITIMATE
CUST_61423,2537.33,"Gonzalez, Hall and Coleman",TRAVEL,US,WALLET,3,449,0,0,1800,0,0,0,LEGITIMATE
CUST_42247,756.56,Williams LLC,FOOD,CN,DEBIT_CARD,3,943,0,1,101,0,0,1,PAYMENT_METHOD_ABUSE
CUST_51411,3373.54,"English, Ramirez and Bray",GROCERY,IN,NET_BANKING,1,326,0,0,568,0,0,0,LEGITIMATE
CUST_30164,38946.37,Wells and Sons,EDUCATION,IN,WALLET,14,1,1,1,254,1,1,1,MULTI_SIGNAL_ATTACK
CUST_65372,248.57,Richards-King,GROCERY,NG,WALLET,3,813,0,0,128,0,0,0,LEGITIMATE
CUST_64735,3169.9520915214903,Santos Group,ECOMMERCE,IN,WALLET,11,580,0,0,423,0,0,1,VELOCITY_ABUSE
CUST_61214,1661.95,"Graham, Mercado and Williams",ECOMMERCE,CN,WALLET,4,754,0,0,499,0,0,0,LEGITIMATE
CUST_80209,5932.3,Johnson-Ortiz,HEALTHCARE,IN,NET_BANKING,3,672,0,0,1473,0,0,0,LEGITIMATE
CUST_14611,3389.47,Miller-Robinson,HEALTHCARE,CN,NET_BANKING,2,419,0,0,2451,0,0,0,LEGITIMATE
CUST_72735,2441.48,Jimenez PLC,GROCERY,NG,CREDIT_CARD,4,190,0,0,751,0,0,0,LEGITIMATE
CUST_10232,1252.65,"Bautista, Walton and Robinson",ENTERTAINMENT,IN,NET_BANKING,2,390,0,0,2299,0,0,0,LEGITIMATE
CUST_65046,7802.142000222591,Wright-Williams,OTHER,IN,WALLET,11,576,0,0,1188,0,0,1,VELOCITY_ABUSE
CUST_89122,2133.98,"Lopez, Moore and Hodges",HEALTHCARE,NG,CREDIT_CARD,3,652,0,0,1846,0,0,0,LEGITIMATE
CUST_81909,1237.61,Wood-Brown,OTHER,CN,CREDIT_CARD,1,996,0,0,867,0,0,0,LEGITIMATE
CUST_66987,14811.01,"Haney, Levy and Allen",EDUCATION,IN,NET_BANKING,19,2,1,1,1582,1,1,1,MULTI_SIGNAL_ATTACK
CUST_56018,9479.83,"Brady, Morse and Cruz",ECOMMERCE,US,UPI,12,0,1,1,1526,1,1,1,MULTI_SIGNAL_ATTACK
CUST_55364,6931.565354768912,Rowland Ltd,ECOMMERCE,GB,DEBIT_CARD,10,843,0,0,1785,0,0,1,VELOCITY_ABUSE
CUST_23031,2698.12,Smith Ltd,OTHER,CN,CREDIT_CARD,4,140,0,0,1580,0,0,0,LEGITIMATE
CUST_58650,315.72,"Franklin, White and Stone",OTHER,NG,DEBIT_CARD,3,710,0,0,1189,0,0,0,LEGITIMATE
CUST_17546,9215.26,"Lindsey, Rogers and Walker",ENTERTAINMENT,IN,UPI,15,1,1,1,597,1,1,1,ACCOUNT_TAKEOVER
CUST_84452,2385.65,Hayes-Bell,OTHER,CN,DEBIT_CARD,3,416,0,0,2061,0,0,0,LEGITIMATE
CUST_22765,761.2218654463607,Ortiz-Carter,GROCERY,US,DEBIT_CARD,11,568,0,0,1634,0,0,1,VELOCITY_ABUSE
CUST_86056,1231.09,Wheeler-Padilla,ECOMMERCE,GB,UPI,2,48,0,0,355,0,0,0,LEGITIMATE
CUST_74450,1554.39,Alexander Group,OTHER,IN,WALLET,3,307,0,0,1168,0,0,0,LEGITIMATE
CUST_64173,1737.38,"Nelson, Hines and Hansen",OTHER,US,DEBIT_CARD,4,190,0,0,1617,0,0,0,LEGITIMATE
CUST_29041,3386.71,Gonzalez-Bell,OTHER,US,UPI,2,160,0,0,1409,0,0,0,LEGITIMATE
CUST_42743,431.89,Smith-Espinoza,ECOMMERCE,US,UPI,4,492,0,0,183,0,0,0,LEGITIMATE
CUST_23380,34216.53,Jones Ltd,GROCERY,GB,UPI,3,134,0,0,785,1,1,1,TRANSACTION_ANOMALY
CUST_54146,412.05,"Taylor, Davis and Butler",EDUCATION,CN,NET_BANKING,1,900,0,0,314,0,0,0,LEGITIMATE
CUST_33552,1031.94,Rodriguez PLC,TRAVEL,NG,NET_BANKING,3,527,0,0,920,0,0,0,LEGITIMATE
CUST_93215,1836.43,Barton-Buchanan,EDUCATION,NG,DEBIT_CARD,4,430,0,0,167,0,0,0,LEGITIMATE
CUST_90150,1841.6,"Thompson, Price and Lee",ENTERTAINMENT,NG,UPI,2,848,0,0,1352,0,0,0,LEGITIMATE
CUST_44016,2121.64,Dean-Lin,ENTERTAINMENT,US,WALLET,1,280,0,0,2304,0,0,0,LEGITIMATE
CUST_70488,1990.49,Holloway-Torres,FOOD,CN,UPI,1,887,0,0,991,0,0,0,LEGITIMATE
CUST_24401,3845.87,Morgan-Stewart,TRAVEL,IN,NET_BANKING,1,972,0,0,2213,0,0,0,LEGITIMATE
CUST_44546,1976.92,Morris Inc,ECOMMERCE,NG,WALLET,1,300,0,0,527,0,0,0,LEGITIMATE
CUST_69532,4285.15,Coffey Ltd,OTHER,NG,CREDIT_CARD,2,781,0,0,408,1,0,1,MERCHANT_ANOMALY
CUST_59593,1643.31,Moore Group,ENTERTAINMENT,US,NET_BANKING,2,326,0,0,2484,0,0,0,LEGITIMATE
CUST_18308,1468.36,Ryan-Flores,ENTERTAINMENT,US,CREDIT_CARD,1,558,0,0,215,0,0,0,LEGITIMATE
CUST_23584,3491.197094646978,Hull Inc,FOOD,NG,UPI,15,744,0,0,484,0,0,1,VELOCITY_ABUSE
CUST_25183,1763.32,Rangel-Martinez,GROCERY,NG,UPI,3,454,0,0,1852,0,0,0,LEGITIMATE
CUST_10178,2027.2,Cunningham Ltd,GROCERY,GB,NET_BANKING,4,569,0,0,2375,0,0,0,LEGITIMATE
CUST_37876,1542.74,Mcguire PLC,ENTERTAINMENT,IN,CREDIT_CARD,4,308,0,0,313,1,0,1,MERCHANT_ANOMALY
CUST_26402,3628.23,"Garcia, Best and Gonzales",HEALTHCARE,IN,NET_BANKING,4,773,1,0,654,0,0,1,GEOGRAPHIC_ANOMALY
CUST_39161,1544.22,"Love, Brennan and Huffman",ENTERTAINMENT,CN,UPI,4,33,0,0,909,0,0,0,LEGITIMATE
CUST_89202,27464.99,Palmer and Sons,EDUCATION,US,DEBIT_CARD,3,121,0,0,970,1,1,1,TRANSACTION_ANOMALY
CUST_49381,1168.65,Neal and Sons,EDUCATION,IN,CREDIT_CARD,4,389,0,0,320,0,0,0,LEGITIMATE
CUST_40637,7504.51,Briggs-Avila,GROCERY,CN,UPI,15,2,1,1,297,1,1,1,ACCOUNT_TAKEOVER
CUST_48708,1668.49,"Duke, Arellano and Long",TRAVEL,IN,UPI,3,51,0,0,1697,0,0,0,LEGITIMATE
CUST_18052,1393.03,"Kennedy, Yates and Hood",ENTERTAINMENT,CN,WALLET,4,823,0,0,1180,0,0,0,LEGITIMATE
CUST_93306,1160.88,Martin LLC,ENTERTAINMENT,NG,WALLET,1,949,0,0,2421,0,0,0,LEGITIMATE
CUST_95148,45632.06,Kelly LLC,FOOD,IN,CREDIT_CARD,15,3,1,1,1039,1,1,1,MULTI_SIGNAL_ATTACK
CUST_51051,28152.588552937752,Bailey PLC,FOOD,GB,NET_BANKING,4,9,0,1,4,1,1,1,SYNTHETIC_IDENTITY
CUST_65459,486.9,"Ryan, Kirby and Thompson",ENTERTAINMENT,US,WALLET,3,323,1,0,243,0,0,1,GEOGRAPHIC_ANOMALY
CUST_56749,1210.71,Lopez-Owens,EDUCATION,NG,NET_BANKING,3,709,0,0,1398,0,0,0,LEGITIMATE
CUST_84009,9090.68,Mckee-Frank,HEALTHCARE,US,DEBIT_CARD,10,1,1,1,1697,1,1,1,ACCOUNT_TAKEOVER
CUST_10165,3371.12,Murphy-Wheeler,TRAVEL,GB,CREDIT_CARD,2,766,0,1,256,0,0,1,PAYMENT_METHOD_ABUSE
CUST_90402,3478.68,"Heath, Davis and Flores",ECOMMERCE,CN,CREDIT_CARD,3,811,0,0,1986,0,0,0,LEGITIMATE
CUST_66042,4198.72,"Benson, Butler and Bass",OTHER,GB,DEBIT_CARD,3,896,0,0,663,0,0,0,LEGITIMATE
CUST_78950,1010.8,Mendez-Hammond,ECOMMERCE,GB,WALLET,4,596,0,0,1570,0,0,0,LEGITIMATE
CUST_69406,1386.82,Nguyen Ltd,FOOD,GB,DEBIT_CARD,1,946,0,0,408,0,0,0,LEGITIMATE
CUST_73124,218.81,Marshall-Simmons,GROCERY,CN,NET_BANKING,1,519,0,0,1629,0,0,0,LEGITIMATE
CUST_40014,3842.04,Patel Group,TRAVEL,CN,CREDIT_CARD,2,377,0,0,1338,0,0,0,LEGITIMATE
CUST_13210,2361.59,Nelson Inc,ECOMMERCE,NG,UPI,4,243,0,0,1640,0,0,0,LEGITIMATE
CUST_87664,743.1,"Roberts, Cobb and Brown",OTHER,NG,CREDIT_CARD,3,399,0,0,2221,0,0,0,LEGITIMATE
CUST_73700,4855.41,Lopez PLC,ECOMMERCE,US,UPI,1,771,0,0,50,0,0,0,LEGITIMATE
CUST_80910,1754.37,Johnson Ltd,TRAVEL,CN,UPI,1,367,0,0,1648,0,0,0,LEGITIMATE
CUST_13126,454.18,"Hansen, Bauer and Hampton",GROCERY,CN,CREDIT_CARD,1,713,0,0,741,0,0,0,LEGITIMATE
CUST_17259,2573.18,"Callahan, Cooke and Stewart",EDUCATION,CN,CREDIT_CARD,4,227,1,0,370,0,0,1,GEOGRAPHIC_ANOMALY
CUST_91721,2939.57,Ford-Young,TRAVEL,IN,CREDIT_CARD,2,700,0,0,2136,0,0,0,LEGITIMATE
CUST_35325,22275.62,"Davis, Coleman and Mcclure",ECOMMERCE,GB,WALLET,4,519,0,0,2204,1,1,1,TRANSACTION_ANOMALY
CUST_19643,9922.631617043715,Johnson and Sons,ENTERTAINMENT,GB,WALLET,30,673,0,0,281,0,0,1,VELOCITY_ABUSE
CUST_57553,4505.58,Bell Ltd,ECOMMERCE,CN,WALLET,2,929,0,0,1328,1,1,1,TRANSACTION_ANOMALY
CUST_20696,2047.83,"Snyder, Burgess and Brown",ENTERTAINMENT,CN,CREDIT_CARD,2,878,0,0,2185,0,0,0,LEGITIMATE
CUST_13808,5314.057937250322,"White, Jones and Swanson",EDUCATION,US,UPI,23,652,0,0,667,0,0,1,VELOCITY_ABUSE
CUST_51532,2728.79,"Jensen, Harris and Hodge",EDUCATION,IN,NET_BANKING,2,180,0,0,2450,0,0,0,LEGITIMATE
CUST_39534,5568.42,"Davis, Harvey and Lawrence",ECOMMERCE,IN,DEBIT_CARD,2,936,0,0,2395,0,0,0,LEGITIMATE
CUST_93239,2145.13,"Parrish, Simmons and Burns",FOOD,CN,DEBIT_CARD,4,627,0,0,1677,0,0,0,LEGITIMATE
CUST_44083,1596.72,Mcgee Ltd,TRAVEL,CN,DEBIT_CARD,4,809,1,0,2355,0,0,1,GEOGRAPHIC_ANOMALY
CUST_49489,29243.85903673195,West and Sons,FOOD,GB,CREDIT_CARD,7,3,0,1,28,1,1,1,SYNTHETIC_IDENTITY
CUST_38938,3212.92,"Green, Calderon and Thompson",ENTERTAINMENT,CN,CREDIT_CARD,3,605,0,0,219,0,0,0,LEGITIMATE
CUST_75494,1815.36,Colon-Garcia,HEALTHCARE,IN,UPI,1,819,0,0,1991,0,0,0,LEGITIMATE
CUST_93926,1800.86,"Montes, Clark and Shaffer",OTHER,US,WALLET,2,974,0,0,1621,0,0,0,LEGITIMATE
CUST_56704,3455.19,Johnson-Dixon,TRAVEL,IN,CREDIT_CARD,4,271,0,0,2393,0,0,0,LEGITIMATE
CUST_71336,16436.6,"Gaines, Hunter and Jones",EDUCATION,GB,DEBIT_CARD,10,2,1,1,719,1,1,1,ACCOUNT_TAKEOVER
CUST_19497,9716.62772231572,"Bennett, Santos and Hernandez",TRAVEL,IN,WALLET,24,509,0,0,2222,0,0,1,VELOCITY_ABUSE
CUST_84874,5601.3,Johnson Ltd,HEALTHCARE,NG,NET_BANKING,3,99,0,0,831,0,0,0,LEGITIMATE
CUST_83967,1779.73,Cochran LLC,OTHER,GB,UPI,4,721,0,0,628,0,0,0,LEGITIMATE
CUST_38386,3739.92,"Collins, Mann and Thomas",GROCERY,CN,DEBIT_CARD,3,432,0,0,1633,0,0,0,LEGITIMATE
CUST_95581,6837.75,Wilson Inc,GROCERY,CN,CREDIT_CARD,3,777,0,0,1926,1,1,1,TRANSACTION_ANOMALY
CUST_11889,5699.71,Sanchez-Li,HEALTHCARE,IN,NET_BANKING,2,621,0,0,2254,0,0,0,LEGITIMATE
CUST_31774,26975.353052735227,Williams-Eaton,ECOMMERCE,NG,CREDIT_CARD,5,10,0,1,2,1,1,1,SYNTHETIC_IDENTITY
CUST_67852,3110.18,Zuniga-Fernandez,HEALTHCARE,CN,UPI,1,513,0,0,970,0,0,0,LEGITIMATE
CUST_27528,2228.2,"Thomas, Schultz and Williams",OTHER,IN,CREDIT_CARD,4,289,0,0,56,0,0,0,LEGITIMATE
CUST_98266,4148.01,"Robinson, Bradley and Williams",TRAVEL,CN,NET_BANKING,2,674,0,0,314,0,0,0,LEGITIMATE
CUST_61846,4676.92,"Smith, Sanchez and Williams",TRAVEL,IN,WALLET,3,123,0,0,1366,0,0,0,LEGITIMATE
CUST_99709,413.68,"Gibbs, Hooper and Cooper",HEALTHCARE,IN,CREDIT_CARD,3,735,0,0,109,0,0,0,LEGITIMATE
CUST_80486,4267.34,Holland-Castro,TRAVEL,US,NET_BANKING,1,43,0,0,1078,0,0,0,LEGITIMATE
CUST_37499,937.97,Johnson Ltd,OTHER,IN,DEBIT_CARD,2,793,0,0,1743,0,0,0,LEGITIMATE
CUST_95746,34622.46,Horne Inc,GROCERY,GB,DEBIT_CARD,21,0,1,1,2196,1,1,1,MULTI_SIGNAL_ATTACK
CUST_28552,4376.59,Stevenson Inc,FOOD,IN,NET_BANKING,4,890,0,0,2324,0,0,0,LEGITIMATE
CUST_65872,409.35,Rose-Juarez,OTHER,NG,UPI,1,290,0,0,1609,0,0,0,LEGITIMATE
CUST_58996,2623.75,"Waller, Pierce and Anderson",FOOD,GB,CREDIT_CARD,3,624,0,0,1170,0,0,0,LEGITIMATE
CUST_70857,3259.07,"Brown, Walsh and Morales",ENTERTAINMENT,IN,UPI,1,132,0,0,47,0,0,0,LEGITIMATE
CUST_53148,5066.38,"Lyons, Brown and Chapman",EDUCATION,GB,UPI,6,0,1,1,419,1,1,1,ACCOUNT_TAKEOVER
CUST_57010,3267.69,Morris and Sons,GROCERY,GB,WALLET,4,131,0,0,54,0,0,0,LEGITIMATE
CUST_35577,8516.27,"Henry, Caldwell and Ward",TRAVEL,US,UPI,12,3,1,1,530,1,1,1,ACCOUNT_TAKEOVER
CUST_93356,4175.58,Torres Ltd,HEALTHCARE,US,DEBIT_CARD,3,538,0,1,1275,0,0,1,PAYMENT_METHOD_ABUSE
CUST_54546,2078.86,Sanford-Perez,HEALTHCARE,NG,CREDIT_CARD,3,824,0,0,842,0,0,0,LEGITIMATE
CUST_30861,9001.19,"Barton, Lucas and Adams",EDUCATION,NG,DEBIT_CARD,9,0,1,1,1359,1,1,1,ACCOUNT_TAKEOVER
CUST_41189,4159.44,Morton-Ferguson,HEALTHCARE,GB,WALLET,4,150,0,0,111,0,0,0,LEGITIMATE
CUST_81246,975.5,"Welch, Page and Gibson",EDUCATION,IN,DEBIT_CARD,2,406,0,0,1798,1,0,1,MERCHANT_ANOMALY
CUST_48668,1231.13,"Miller, Schneider and Walker",ENTERTAINMENT,NG,CREDIT_CARD,4,483,0,0,1522,1,0,1,MERCHANT_ANOMALY
CUST_75001,3804.11,White and Sons,FOOD,GB,CREDIT_CARD,2,48,1,0,2485,0,0,1,GEOGRAPHIC_ANOMALY
CUST_71307,1871.35,Mercer LLC,OTHER,US,CREDIT_CARD,1,119,0,1,1716,0,0,1,PAYMENT_METHOD_ABUSE
CUST_82023,3834.62,Love Ltd,OTHER,GB,CREDIT_CARD,3,705,0,0,2364,0,0,0,LEGITIMATE
CUST_32005,1637.35,Wright and Sons,ECOMMERCE,IN,DEBIT_CARD,4,92,0,0,773,0,0,0,LEGITIMATE
CUST_11017,7025.16160078122,Williams Inc,ENTERTAINMENT,US,NET_BANKING,10,717,0,0,2135,0,0,1,VELOCITY_ABUSE
CUST_74991,36622.0,Bennett-Alvarez,HEALTHCARE,CN,CREDIT_CARD,4,621,0,0,1180,1,1,1,TRANSACTION_ANOMALY
CUST_61635,34945.25,Smith Ltd,EDUCATION,US,WALLET,3,933,0,0,229,1,1,1,TRANSACTION_ANOMALY
CUST_77178,4109.39,Floyd Inc,ENTERTAINMENT,NG,DEBIT_CARD,2,82,0,0,459,0,0,0,LEGITIMATE
CUST_84510,2900.11,"Santiago, Rowland and Scott",OTHER,IN,DEBIT_CARD,3,830,0,0,65,0,0,0,LEGITIMATE
CUST_46266,1393.14,"Walker, Smith and Ortiz",ENTERTAINMENT,CN,DEBIT_CARD,1,492,0,1,1310,0,0,1,PAYMENT_METHOD_ABUSE
CUST_65842,3223.72,Moore PLC,HEALTHCARE,CN,UPI,4,880,0,0,584,0,0,0,LEGITIMATE
CUST_56485,5399.384566614056,"Garza, Johnson and Costa",EDUCATION,IN,CREDIT_CARD,29,379,0,0,2356,0,0,1,VELOCITY_ABUSE
CUST_92139,1870.82,"Brown, Dudley and White",OTHER,IN,WALLET,4,402,0,0,2355,0,0,0,LEGITIMATE
CUST_76359,19132.0,"Fox, Hanson and Neal",ECOMMERCE,US,NET_BANKING,23,0,1,1,1317,1,1,1,MULTI_SIGNAL_ATTACK
CUST_37592,2479.57,Strickland Ltd,FOOD,CN,NET_BANKING,2,353,0,0,262,0,0,0,LEGITIMATE
CUST_96191,2481.53,"Baker, Stewart and Jordan",OTHER,IN,WALLET,2,182,0,0,134,0,0,0,LEGITIMATE
CUST_35001,256.62,"Arnold, Vaughan and Huang",FOOD,NG,UPI,4,625,0,0,838,1,0,1,MERCHANT_ANOMALY
CUST_82656,611.79,"Hawkins, Harris and Wiley",TRAVEL,IN,NET_BANKING,2,982,0,1,1394,0,0,1,PAYMENT_METHOD_ABUSE
CUST_35633,21075.0,Humphrey Ltd,ECOMMERCE,IN,UPI,12,1,1,1,679,1,1,1,MULTI_SIGNAL_ATTACK
CUST_73186,5498.52,Tucker Inc,ENTERTAINMENT,IN,NET_BANKING,1,629,0,0,2025,0,0,0,LEGITIMATE
CUST_41853,18975.81,Griffin-Jackson,EDUCATION,GB,UPI,1,965,0,0,1492,1,1,1,TRANSACTION_ANOMALY
CUST_24882,2451.27,Ellis PLC,FOOD,GB,DEBIT_CARD,3,607,0,0,1956,0,0,0,LEGITIMATE
CUST_45926,887.95,Russo-Jensen,FOOD,CN,DEBIT_CARD,1,680,0,0,1955,0,0,0,LEGITIMATE
CUST_29329,2290.11,Stewart PLC,TRAVEL,IN,UPI,1,957,0,0,1986,1,1,1,TRANSACTION_ANOMALY
CUST_80912,1812.86,Rodriguez-Harper,HEALTHCARE,IN,NET_BANKING,3,284,0,0,1000,0,0,0,LEGITIMATE
CUST_97975,25781.94,Mejia Group,ECOMMERCE,GB,UPI,3,82,0,0,47,1,1,1,TRANSACTION_ANOMALY
CUST_53624,3076.48,Williams-Oneal,OTHER,IN,NET_BANKING,3,975,0,0,1785,0,0,0,LEGITIMATE
CUST_38362,2021.45,Little Ltd,OTHER,US,NET_BANKING,1,299,0,0,980,0,0,0,LEGITIMATE
CUST_98915,1028.02,Simmons and Sons,GROCERY,IN,DEBIT_CARD,2,439,0,1,1713,0,0,1,PAYMENT_METHOD_ABUSE
CUST_65586,779.99,Brown-Thomas,TRAVEL,IN,DEBIT_CARD,3,375,0,0,2335,0,0,0,LEGITIMATE
CUST_98674,4334.35,"Stewart, Hall and Horne",FOOD,CN,NET_BANKING,4,54,0,0,125,0,0,0,LEGITIMATE
CUST_18799,522.91,Sullivan-Jennings,TRAVEL,IN,CREDIT_CARD,2,288,0,0,1425,0,0,0,LEGITIMATE
CUST_50545,2043.73,Miles Inc,EDUCATION,CN,WALLET,1,421,0,0,165,0,0,0,LEGITIMATE
CUST_33897,41217.65,Pennington PLC,EDUCATION,NG,DEBIT_CARD,1,788,0,0,332,1,1,1,TRANSACTION_ANOMALY
CUST_95039,1241.47,Smith and Sons,GROCERY,IN,UPI,2,207,0,0,630,0,0,0,LEGITIMATE
CUST_64775,2057.81,Mccarthy-Martin,TRAVEL,GB,DEBIT_CARD,4,796,1,0,202,0,0,1,GEOGRAPHIC_ANOMALY
CUST_69510,3493.94,"Ward, Johnson and Moran",ENTERTAINMENT,GB,WALLET,4,838,0,0,251,0,0,0,LEGITIMATE
CUST_31825,1024.68,"Kim, Williams and Jenkins",GROCERY,US,NET_BANKING,1,111,0,0,2272,0,0,0,LEGITIMATE
CUST_31942,393.95,Oneill Inc,TRAVEL,NG,UPI,3,545,0,0,1756,1,0,1,MERCHANT_ANOMALY
CUST_45487,1995.11,"Mcclure, Carter and King",GROCERY,CN,UPI,1,692,0,1,2041,0,0,1,PAYMENT_METHOD_ABUSE
CUST_67666,1433.77,Ali-Cantrell,HEALTHCARE,GB,DEBIT_CARD,4,741,0,0,667,0,0,0,LEGITIMATE
CUST_42847,1373.44,"Carr, Sanchez and Frey",ECOMMERCE,CN,CREDIT_CARD,3,456,0,0,1952,1,0,1,MERCHANT_ANOMALY
CUST_71355,609.8,Miller Ltd,EDUCATION,IN,CREDIT_CARD,4,973,0,0,1906,0,0,0,LEGITIMATE
CUST_30074,37734.96,Peterson Group,FOOD,GB,NET_BANKING,2,554,0,0,2265,1,1,1,TRANSACTION_ANOMALY
CUST_94397,461.72,Turner and Sons,FOOD,GB,NET_BANKING,4,106,0,0,1576,0,0,0,LEGITIMATE
CUST_94603,7054.750181538125,Jackson-Meadows,GROCERY,CN,UPI,12,843,0,0,2143,0,0,1,VELOCITY_ABUSE
CUST_94051,4117.32,Johnson Inc,ENTERTAINMENT,CN,NET_BANKING,3,681,0,0,1674,0,0,0,LEGITIMATE
CUST_18402,4928.85,Johnson-Paul,FOOD,CN,CREDIT_CARD,3,166,0,0,621,1,0,1,MERCHANT_ANOMALY
CUST_58900,537.12,"Kane, Phillips and Stone",EDUCATION,IN,CREDIT_CARD,3,599,0,0,1136,0,0,0,LEGITIMATE
CUST_12584,7604.850911081274,Hale-Butler,OTHER,CN,NET_BANKING,4,0,0,1,12,1,1,1,SYNTHETIC_IDENTITY
CUST_71773,5970.91,"Brooks, Mcdaniel and Young",ENTERTAINMENT,NG,DEBIT_CARD,21,2,1,1,1198,1,1,1,MULTI_SIGNAL_ATTACK
CUST_17039,2611.58,Alvarez-Oliver,FOOD,IN,CREDIT_CARD,1,82,0,0,1371,0,0,0,LEGITIMATE
