customer_id,amount,merchant_name,merchant_category,country,payment_method,velocity_1h,device_age_days,location_change,new_payment_method,account_age_days,merchant_anomaly,amount_anomaly,is_fraud,attack_type
CUST_44445,1397.19,Pearson PLC,OTHER,GB,UPI,2,287,0,1,350,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_77051,1607.4,Martin-Kaiser,OTHER,CN,CREDIT_CARD,1,769,0,0,1832,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_58946,2648.87,Torres-Hoover,ENTERTAINMENT,IN,WALLET,5,465,0,0,1103,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_73577,2735.96,"Anderson, Richards and Henderson",FOOD,IN,DEBIT_CARD,8,459,0,0,2139,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_60203,6835.93,Anderson Inc,HEALTHCARE,NG,UPI,1,457,0,0,284,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_93303,1063.3,Russell-Guzman,ENTERTAINMENT,GB,DEBIT_CARD,2,545,0,1,721,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_88466,1171.82,"Allen, Clayton and Pacheco",ECOMMERCE,US,UPI,3,693,0,0,2173,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_87499,4139.74,"Haney, Dalton and Hernandez",OTHER,NG,UPI,8,210,0,0,1950,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_10734,4461.37,Gonzalez-Juarez,ECOMMERCE,US,CREDIT_CARD,1,669,0,0,1307,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_83353,836.81,Jackson and Sons,FOOD,IN,NET_BANKING,4,464,0,1,2047,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96543,2263.9,Rodriguez PLC,OTHER,GB,DEBIT_CARD,5,463,0,0,1780,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_91870,3505.97,Cannon and Sons,ENTERTAINMENT,CN,CREDIT_CARD,2,575,1,0,833,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_50187,2372.97,Garcia Group,ECOMMERCE,CN,UPI,4,519,0,1,2402,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47520,8124.81,"Adams, Powell and Williams",OTHER,US,DEBIT_CARD,6,657,0,0,2468,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_19046,1344.76,Torres-Lee,OTHER,IN,NET_BANKING,4,413,0,0,1963,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64627,4954.35,"Coleman, Sparks and Newman",OTHER,GB,UPI,4,807,1,1,395,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_81015,2835.5,"Jones, Smith and Flowers",HEALTHCARE,IN,DEBIT_CARD,3,890,0,1,1253,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_71665,2874.65,Rodriguez Group,HEALTHCARE,NG,UPI,1,683,0,1,2177,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73269,3287.11,"Galloway, Calhoun and Wheeler",ENTERTAINMENT,IN,WALLET,2,705,0,1,955,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_60001,1015.06,Solis-Villanueva,OTHER,IN,CREDIT_CARD,2,87,0,0,911,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_27336,3531.51,Mcneil LLC,FOOD,US,UPI,1,402,0,0,1698,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_71257,3081.82,Herman Group,GROCERY,GB,CREDIT_CARD,6,586,0,0,539,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73794,2363.78,Gray-Poole,OTHER,GB,DEBIT_CARD,6,722,0,1,1837,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_33513,3237.49,Schultz-Ramos,ECOMMERCE,US,DEBIT_CARD,8,261,0,0,832,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_27332,1476.75,Ellis-Moreno,TRAVEL,NG,WALLET,1,898,0,1,143,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_79582,3320.42,Marquez-Chandler,TRAVEL,CN,DEBIT_CARD,4,767,1,0,1967,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_89039,2692.08,Sosa Ltd,FOOD,CN,UPI,6,907,0,0,2351,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_35336,254.24,"Allen, Oneill and Saunders",TRAVEL,CN,CREDIT_CARD,8,598,0,0,1976,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96536,2319.18,"Hanson, Freeman and Green",HEALTHCARE,IN,CREDIT_CARD,3,875,1,0,481,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_69488,753.59,"Salazar, Robinson and Bell",ENTERTAINMENT,GB,WALLET,5,470,1,0,197,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_37530,5033.99,Jones Inc,HEALTHCARE,IN,DEBIT_CARD,3,381,1,0,2189,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_41462,2562.2,Walter PLC,GROCERY,IN,NET_BANKING,4,857,1,1,413,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_91721,2939.57,Ford-Young,TRAVEL,IN,DEBIT_CARD,8,700,0,1,2136,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_45909,1368.76,Zavala LLC,ECOMMERCE,NG,CREDIT_CARD,1,948,0,0,63,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_39743,9807.24,Hill-Meyer,ECOMMERCE,CN,WALLET,7,769,0,0,889,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_55566,3242.11,Browning-White,GROCERY,IN,WALLET,4,240,0,1,2239,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_33812,2615.05,Burns PLC,OTHER,US,NET_BANKING,4,830,0,1,295,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_31558,2339.8,Stephens Inc,FOOD,CN,DEBIT_CARD,6,560,1,0,173,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_94853,4905.92,Wade-Lane,EDUCATION,NG,WALLET,4,846,0,1,1353,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98110,3503.06,Levy-Wall,GROCERY,CN,DEBIT_CARD,3,526,0,1,1608,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_13210,2361.59,Nelson Inc,ENTERTAINMENT,NG,CREDIT_CARD,4,243,0,1,1640,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_60220,4248.54,"Tucker, Hinton and Smith",FOOD,US,NET_BANKING,2,321,1,0,1456,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_80832,424.11,Johnson and Sons,GROCERY,US,CREDIT_CARD,8,711,0,0,1554,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_33552,1031.94,Rodriguez PLC,TRAVEL,NG,DEBIT_CARD,3,527,0,1,920,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_18840,845.2,"Goodwin, Chung and Cook",ENTERTAINMENT,GB,UPI,4,258,1,0,1201,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_14723,1524.78,Snyder-Conner,GROCERY,NG,DEBIT_CARD,3,348,0,0,1935,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_10497,2360.2,Taylor-Harper,EDUCATION,NG,UPI,2,635,1,1,528,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_32873,563.54,"Garcia, Tucker and Hawkins",ECOMMERCE,CN,NET_BANKING,6,805,0,0,248,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_28015,3663.8,"Rogers, Smith and Solomon",HEALTHCARE,NG,UPI,5,576,0,0,1437,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47034,3012.12,Kirk PLC,OTHER,US,WALLET,2,922,0,1,2396,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_62227,5097.77,Johnson PLC,ECOMMERCE,NG,WALLET,3,981,0,0,1936,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_47787,698.04,"Miller, Murray and Thornton",GROCERY,IN,CREDIT_CARD,3,960,0,1,1312,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_53871,1615.92,Mcdonald-Wagner,TRAVEL,IN,UPI,5,800,0,0,1409,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_74450,2665.99,Hernandez-Clark,HEALTHCARE,CN,CREDIT_CARD,6,417,0,0,1297,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_34126,74.02,"Sherman, Camacho and Mckay",ECOMMERCE,IN,DEBIT_CARD,2,475,0,1,165,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_13772,2764.95,"Ramirez, Ibarra and Berger",HEALTHCARE,US,UPI,7,285,0,0,842,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_26369,7365.89,"Davis, Humphrey and Montoya",ECOMMERCE,CN,WALLET,2,49,0,0,346,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_93281,1175.64,Hart Group,EDUCATION,US,DEBIT_CARD,8,212,0,0,1705,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_84294,3637.7,"Henderson, Guzman and Kemp",EDUCATION,GB,WALLET,5,380,0,1,439,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_62291,3803.62,Kramer PLC,EDUCATION,IN,NET_BANKING,5,408,0,1,2333,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_85275,4875.14,Cortez-Ingram,ENTERTAINMENT,IN,DEBIT_CARD,3,844,0,0,940,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64550,3104.83,Zimmerman LLC,TRAVEL,NG,DEBIT_CARD,2,120,0,0,325,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_97085,1031.57,Conrad LLC,EDUCATION,GB,UPI,4,792,1,0,1439,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_85481,3748.82,Payne-Ortega,ENTERTAINMENT,IN,CREDIT_CARD,2,825,1,0,659,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_38369,3032.09,"Reed, Gregory and Thomas",ENTERTAINMENT,NG,NET_BANKING,1,546,0,1,628,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_75665,1414.46,"Phillips, Hodges and Bridges",TRAVEL,GB,DEBIT_CARD,3,835,0,1,2370,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_83428,4335.12,Odonnell-Browning,OTHER,US,DEBIT_CARD,1,416,0,0,2348,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_10567,4594.9,"Mccarthy, Hopkins and Davis",TRAVEL,CN,DEBIT_CARD,3,756,1,0,947,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_58900,1234.64,"Kane, Phillips and Stone",ENTERTAINMENT,IN,CREDIT_CARD,3,599,0,0,1136,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_34791,6652.86,"Butler, Petty and Harvey",ECOMMERCE,CN,NET_BANKING,1,468,0,0,512,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_68406,7042.22,Hill LLC,OTHER,NG,DEBIT_CARD,1,930,0,0,2230,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_37976,9620.39,King-Perez,EDUCATION,US,DEBIT_CARD,4,508,0,0,663,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_68727,479.2,"Chase, Abbott and Hall",HEALTHCARE,NG,UPI,3,897,0,0,362,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_24634,4608.05,"Thompson, Walter and Thomas",EDUCATION,CN,CREDIT_CARD,7,361,0,0,585,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_72802,988.36,Thompson-Gilbert,ENTERTAINMENT,GB,UPI,4,778,1,0,760,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_72032,440.8,"Ross, Fisher and Jackson",ECOMMERCE,IN,UPI,5,458,1,0,1520,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_15769,1135.5,Moore PLC,ENTERTAINMENT,NG,NET_BANKING,1,41,0,0,559,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96840,601.01,"Hoffman, Rangel and Mitchell",HEALTHCARE,CN,NET_BANKING,3,458,0,1,2366,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_62745,3627.25,"Porter, Black and Hernandez",ECOMMERCE,GB,DEBIT_CARD,8,968,0,0,1607,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_95128,2673.4,"Shepard, Mills and Clark",ECOMMERCE,IN,NET_BANKING,3,528,0,0,2103,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_87945,1334.52,"Jimenez, Simmons and Bailey",GROCERY,NG,UPI,1,244,0,1,1859,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64225,2941.39,Black PLC,ECOMMERCE,IN,NET_BANKING,2,773,1,1,98,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_35637,5491.4,Bishop Ltd,OTHER,CN,NET_BANKING,4,77,1,0,36,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_42590,3503.93,Curtis-Moses,TRAVEL,IN,CREDIT_CARD,2,632,1,0,2266,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11655,2573.89,Phillips-Sharp,ENTERTAINMENT,US,NET_BANKING,1,53,1,0,1938,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_19604,2796.33,Parker-Lozano,GROCERY,NG,DEBIT_CARD,1,370,0,1,1940,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73227,4870.94,Smith-Mullins,OTHER,NG,CREDIT_CARD,4,365,0,0,675,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_23924,2422.95,Guerrero Ltd,ENTERTAINMENT,US,UPI,4,701,1,0,141,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_71575,6250.57,Jackson-Cox,HEALTHCARE,US,CREDIT_CARD,4,414,0,0,1341,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_20430,2198.71,"Hicks, Mitchell and Edwards",ECOMMERCE,IN,NET_BANKING,2,508,0,1,1487,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_12080,8400.76,"Ramirez, Lewis and Bradley",EDUCATION,IN,DEBIT_CARD,3,662,0,0,2083,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_47308,1429.91,Garcia LLC,ECOMMERCE,IN,NET_BANKING,3,421,0,1,2029,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_33567,4394.6,Mckee-Jensen,ECOMMERCE,CN,DEBIT_CARD,4,455,0,0,324,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_63144,4999.79,Palmer LLC,FOOD,NG,WALLET,4,115,1,0,2289,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_23242,476.95,"Johnson, Lopez and Horton",EDUCATION,US,UPI,7,845,0,0,818,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_80248,4991.77,Coffey LLC,OTHER,US,DEBIT_CARD,2,368,0,0,681,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_96810,4821.68,Nelson Group,FOOD,CN,DEBIT_CARD,2,243,1,0,388,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_63760,2026.58,"Jackson, Le and Rivera",FOOD,IN,WALLET,8,412,0,0,1032,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_63437,6634.25,"Vasquez, Anderson and Lawrence",ENTERTAINMENT,GB,UPI,3,539,0,0,107,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_68051,1989.38,Jones-Kirk,TRAVEL,CN,UPI,2,788,1,1,919,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_43916,8443.5,Browning-Williams,FOOD,NG,NET_BANKING,2,923,0,1,2280,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_89707,7859.83,Morgan Group,ECOMMERCE,US,NET_BANKING,6,892,0,1,197,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_48500,9428.47,Graham and Sons,FOOD,IN,DEBIT_CARD,1,575,0,0,2318,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_87965,3252.81,Rush-Cruz,GROCERY,IN,DEBIT_CARD,3,372,0,1,1486,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76847,6814.77,Long Ltd,FOOD,IN,CREDIT_CARD,1,929,0,0,467,1,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_91815,4258.12,Hoffman-Thompson,EDUCATION,NG,UPI,4,553,0,1,1918,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91922,3671.97,"West, Wilkins and Mercado",FOOD,NG,WALLET,5,205,0,0,1270,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_85029,7627.2,"Moran, Aguirre and Smith",TRAVEL,IN,UPI,4,580,0,0,95,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76406,5931.57,Perry-Stuart,EDUCATION,US,CREDIT_CARD,8,876,0,0,1926,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_42650,714.27,"Smith, Gallegos and King",FOOD,CN,WALLET,1,152,0,1,798,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_47097,1244.43,"Steele, Monroe and Poole",EDUCATION,CN,UPI,6,382,0,0,399,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98348,3023.43,"Nichols, Perez and Price",HEALTHCARE,NG,DEBIT_CARD,1,745,0,1,130,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_70586,2292.63,"Vazquez, Chavez and Clark",TRAVEL,GB,DEBIT_CARD,7,540,0,0,1177,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_22579,1133.16,Bird-Hart,TRAVEL,CN,UPI,6,664,1,0,1286,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_50820,2565.71,"Barton, Robertson and Goodman",ECOMMERCE,GB,NET_BANKING,6,200,0,0,2139,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_99779,4562.59,"Brown, Rosales and Conway",FOOD,IN,UPI,4,517,1,0,567,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64158,1884.02,Miller-Martinez,OTHER,CN,UPI,4,416,0,1,2072,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_61363,3633.13,Blevins Inc,TRAVEL,CN,NET_BANKING,2,420,0,1,628,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_70622,11591.2,Hahn and Sons,TRAVEL,IN,WALLET,1,780,0,0,1173,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_61013,1875.66,Nelson Group,HEALTHCARE,CN,NET_BANKING,4,59,0,1,587,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_61920,3076.06,"Gomez, Glenn and Wheeler",EDUCATION,CN,NET_BANKING,3,536,0,1,1815,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_46168,13922.1,"Brown, Johnson and Sawyer",OTHER,US,CREDIT_CARD,1,330,0,1,488,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_98727,3997.51,Williams Ltd,ECOMMERCE,US,CREDIT_CARD,5,126,0,0,2151,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_34371,1425.94,"Brown, Gray and Ward",FOOD,GB,DEBIT_CARD,6,705,0,1,1492,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_56723,1912.69,Wood-Ramirez,FOOD,NG,CREDIT_CARD,2,97,1,0,1981,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_86439,330.64,"Vang, Hill and Jackson",OTHER,GB,DEBIT_CARD,3,552,0,1,295,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_57839,531.6,"Poole, Jones and Patterson",ECOMMERCE,CN,DEBIT_CARD,8,71,1,0,853,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_30601,2777.53,"Austin, Fernandez and Gallagher",GROCERY,GB,DEBIT_CARD,1,104,0,0,1398,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_20911,1577.17,Vasquez-Williams,FOOD,US,WALLET,2,717,0,1,926,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_64117,484.83,Miller PLC,GROCERY,GB,NET_BANKING,2,951,1,0,259,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76532,7898.27,Taylor Inc,HEALTHCARE,CN,NET_BANKING,1,320,1,0,2079,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_13060,3380.78,"Stevens, Diaz and Hawkins",EDUCATION,GB,NET_BANKING,3,821,1,0,2460,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_78035,2062.66,"Moore, Pope and Cooley",ECOMMERCE,CN,WALLET,4,53,1,0,1654,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_23896,2712.92,"Munoz, Miller and Henderson",HEALTHCARE,CN,NET_BANKING,4,61,0,1,2366,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64510,1883.25,Gonzalez-Reyes,ENTERTAINMENT,IN,NET_BANKING,3,74,0,0,1735,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_12491,4073.39,Powell-Knox,HEALTHCARE,IN,CREDIT_CARD,3,457,1,0,1036,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_70002,1130.05,Wright-Moore,OTHER,CN,CREDIT_CARD,3,816,0,1,921,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_41853,1186.44,Walker and Sons,HEALTHCARE,NG,WALLET,7,608,1,0,2255,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_89682,3198.88,Oconnor-Gonzalez,OTHER,CN,UPI,6,290,1,0,1254,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_72273,2742.6,Smith Inc,FOOD,US,CREDIT_CARD,3,669,1,0,106,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_70868,3910.02,"Hatfield, Taylor and Sanchez",TRAVEL,US,WALLET,2,980,0,0,2047,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_32250,2654.77,"Bell, Gonzales and Sexton",FOOD,IN,NET_BANKING,2,383,1,0,1794,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_27373,2294.95,Wilkerson-Waters,EDUCATION,CN,WALLET,2,412,0,1,1870,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76316,3456.21,Walton LLC,ECOMMERCE,GB,CREDIT_CARD,3,983,0,0,1281,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_11190,3876.86,Jackson-Holt,TRAVEL,US,WALLET,6,809,0,0,1808,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_69887,4566.45,Ware PLC,FOOD,NG,CREDIT_CARD,2,310,0,0,1466,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_39811,376.41,"Carter, Morrison and Johnson",TRAVEL,US,NET_BANKING,1,577,1,0,250,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_39902,1373.28,Jackson-Lopez,EDUCATION,NG,WALLET,4,117,0,1,1487,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_95931,2787.94,Combs Inc,FOOD,IN,WALLET,1,212,0,1,879,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_98849,3125.07,Hicks-Mcmillan,HEALTHCARE,IN,CREDIT_CARD,1,991,0,0,2183,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76736,1309.28,Myers LLC,EDUCATION,CN,DEBIT_CARD,4,762,0,0,1562,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_72802,988.36,Thompson-Gilbert,ENTERTAINMENT,IN,DEBIT_CARD,4,778,0,1,760,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_62044,2769.25,"Mills, Bishop and Williams",HEALTHCARE,US,CREDIT_CARD,3,953,0,0,683,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_73625,4671.71,Bailey Inc,HEALTHCARE,US,WALLET,7,37,1,0,339,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_76880,4066.59,"Barnes, Evans and Castillo",GROCERY,NG,UPI,6,914,0,0,1272,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_87772,5423.72,"Rodriguez, Campbell and Barnett",OTHER,NG,DEBIT_CARD,3,205,0,1,2201,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_74825,4987.8,"Hoffman, Taylor and Lowe",EDUCATION,US,NET_BANKING,2,203,0,0,2325,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_92723,1935.63,"Weaver, Parks and Best",OTHER,GB,CREDIT_CARD,3,918,0,1,753,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_76882,845.33,"Stewart, Arnold and Crawford",ENTERTAINMENT,CN,NET_BANKING,8,423,0,0,1295,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_91991,3315.1,Turner-Owens,TRAVEL,US,NET_BANKING,6,582,0,0,343,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_39840,5434.08,Miller-Myers,ENTERTAINMENT,CN,DEBIT_CARD,3,970,1,0,1383,1,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_67699,3886.59,Mclaughlin Ltd,OTHER,GB,CREDIT_CARD,3,727,1,0,1014,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_27313,443.25,Harris-Diaz,TRAVEL,CN,CREDIT_CARD,4,421,0,0,2028,1,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_25471,1561.78,Adams-Hill,FOOD,CN,UPI,7,680,0,0,1034,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_58163,961.53,Moore-Walker,OTHER,IN,NET_BANKING,8,393,1,0,396,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_63656,458.83,"Jordan, Fernandez and Hurst",EDUCATION,IN,UPI,3,719,1,0,750,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_14187,742.08,Williams-Scott,FOOD,US,DEBIT_CARD,4,273,0,1,533,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_66464,918.11,"Black, Alexander and King",ECOMMERCE,IN,NET_BANKING,6,138,0,0,601,0,1,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64767,2328.31,Edwards-Dunlap,ENTERTAINMENT,CN,NET_BANKING,2,232,0,0,2180,0,1,1,ADVERSARIAL_LOW_AND_SLOW
CUST_56057,1062.01,Ayala-Johnson,TRAVEL,IN,WALLET,8,394,0,1,1660,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_65556,1941.96,Rogers-Price,HEALTHCARE,IN,NET_BANKING,2,247,1,1,1500,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_34420,3343.86,Mack-Romero,GROCERY,CN,UPI,5,321,1,0,1215,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_28560,3355.96,Kim-Francis,ENTERTAINMENT,NG,UPI,8,834,0,1,940,0,0,1,ADVERSARIAL_MULTI_SIGNAL
CUST_64464,1844.85,"King, Stevenson and Hamilton",ECOMMERCE,CN,CREDIT_CARD,8,124,0,0,1756,0,0,1,ADVERSARIAL_LOW_AND_SLOW
CUST_27716,5102.36,Payne PLC,FOOD,IN,CREDIT_CARD,3,199,1,0,817,0,1,1,ADVERSARIAL_MULTI_SIGNAL
